danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,,,,,,,,
0.476,0.947,0,-3.004,1,0.0614,0.00407,4.13E-05,0.129,0.6,168.03,Emo,,,,,,,,
0.52,0.98,5,-3.656,0,0.123,0.00328,6.00E-06,0.225,0.342,154.941,Emo,,,,,,,,
0.52,0.945,1,-4.197,1,0.0335,0.00599,4.97E-05,0.0495,0.807,199.206,Emo,,,,,,,,
0.519,0.969,6,-2.34,0,0.0662,9.03E-05,0,0.111,0.48,154.022,Emo,,,,,,,,
0.577,0.982,7,-3.443,1,0.076,0.0059,4.93E-06,0.177,0.468,196.334,Emo,,,,,,,,
0.373,0.86,11,-4.869,0,0.0533,0.00904,2.77E-05,0.228,0.482,175.103,Emo,,,,,,,,
0.577,0.951,0,-6.351,1,0.0677,0.00768,0.000102,0.755,0.314,192.152,Emo,,,,,,,,
0.512,0.943,2,-5.185,0,0.106,0.0138,0,0.261,0.485,163.128,Emo,,,,,,,,
0.469,0.948,1,-4.409,0,0.0774,0.0103,0,0.101,0.43,125.01,Emo,,,,,,,,
0.552,0.987,6,-2.927,1,0.0792,0.000107,0.24,0.865,0.59,139.954,Emo,,,,,,,,
0.548,0.855,3,-3.266,1,0.151,0.0149,0,0.127,0.644,145.133,Emo,,,,,,,,
0.374,0.903,10,-4.49,1,0.0825,0.00075,5.85E-06,0.244,0.429,109.118,Emo,,,,,,,,
0.684,0.707,2,-7.513,1,0.0546,0.131,0,0.234,0.58,106.987,Emo,,,,,,,,
0.306,0.873,0,-3.668,0,0.0567,0.00105,0,0.52,0.452,198.387,Emo,,,,,,,,
0.49,0.801,5,-5.982,0,0.0601,0.0132,0,0.116,0.505,138.072,Emo,,,,,,,,
0.486,0.764,0,-3.932,1,0.0345,1.63E-05,0.00153,0.0886,0.426,122.018,Emo,,,,,,,,
0.385,0.979,4,-2.621,1,0.152,0.000643,0,0.396,0.471,170,Emo,,,,,,,,
0.35,0.837,9,-4.431,0,0.0406,0.000406,1.34E-06,0.0838,0.0924,162.027,Emo,,,,,,,,
0.535,0.929,8,-4.223,1,0.0958,0.0056,0,0.0925,0.649,146.068,Emo,,,,,,,,
0.488,0.882,5,-2.806,1,0.0617,0.000646,0.0254,0.0956,0.248,124.859,Emo,,,,,,,,
0.417,0.787,8,-5.247,1,0.0375,1.14E-05,0.0422,0.113,0.0947,145.079,Emo,,,,,,,,
0.509,0.969,11,-4.417,0,0.0558,0.0017,0.097,0.329,0.715,146.593,Emo,,,,,,,,
0.447,0.939,8,-3.016,1,0.0437,0.00017,0,0.361,0.346,184.986,Emo,,,,,,,,
0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,Emo,,,,,,,,
0.433,0.778,2,-4.68,0,0.0371,0.00838,0,0.163,0.217,149.864,Emo,,,,,,,,
0.473,0.741,2,-5.299,1,0.0305,7.64E-05,0.00114,0.565,0.487,169.948,Emo,,,,,,,,
0.577,0.877,1,-4.337,1,0.0437,0.074,0,0.209,0.877,155.996,Emo,,,,,,,,
0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98E-05,0.2,0.233,129.984,Emo,,,,,,,,
0.34,0.711,10,-3.366,0,0.0653,0.151,0,0.0624,0.45,173.566,Emo,,,,,,,,
0.563,0.806,11,-5.898,1,0.0415,0.00236,3.21E-05,0.0956,0.539,148.028,Emo,,,,,,,,
0.439,0.906,3,-4.8,1,0.0439,0.0193,0,0.373,0.687,161.905,Emo,,,,,,,,
0.246,0.977,10,-2.353,1,0.215,0.00122,0.0035,0.0543,0.183,147.922,Emo,,,,,,,,
0.504,0.841,8,-4.615,1,0.117,0.00159,0,0.489,0.444,161.634,Emo,,,,,,,,
0.527,0.792,11,-6.693,0,0.0363,0.000122,0.037,0.249,0.424,110.038,Emo,,,,,,,,
0.334,0.979,6,-4.529,0,0.116,3.78E-05,7.11E-05,0.342,0.307,163.803,Emo,,,,,,,,
0.431,0.877,10,-4.762,0,0.0704,0.0002,0.000252,0.152,0.262,148.298,Emo,,,,,,,,
0.317,0.977,4,-3.446,1,0.286,0.0014,0,0.289,0.176,166.713,Emo,,,,,,,,
0.436,0.492,0,-9.207,1,0.0318,0.782,0,0.305,0.535,163.71,Emo,,,,,,,,
0.592,0.941,5,-4.074,0,0.245,0.0497,0,0.336,0.615,181.398,Emo,,,,,,,,
0.37,0.864,7,-4.831,1,0.225,3.77E-05,0,0.0358,0.555,170.016,Emo,,,,,,,,
0.462,0.837,10,-5.248,1,0.0766,0.0563,0,0.0945,0.445,124.032,Emo,,,,,,,,
0.299,0.946,9,-3.91,1,0.129,0.0676,0,0.128,0.633,105.743,Emo,,,,,,,,
0.55,0.706,7,-5.877,1,0.0316,6.62E-05,0.0734,0.0417,0.336,127.949,Emo,,,,,,,,
0.437,0.863,11,-5.28,0,0.0941,0.00302,0,0.144,0.233,194.073,Emo,,,,,,,,
0.226,0.794,6,-5.823,1,0.0673,0.0131,2.22E-06,0.0974,0.232,161.084,Emo,,,,,,,,
0.538,0.889,7,-3.586,1,0.0596,0.00702,0,0.312,0.695,133.044,Emo,,,,,,,,
0.6,0.923,1,-3.897,0,0.142,0.00159,0,0.104,0.457,206.256,Emo,,,,,,,,
0.487,0.92,1,-4.743,1,0.0531,0.000861,0,0.203,0.231,175.074,Emo,,,,,,,,
0.504,0.883,8,-5.535,1,0.0359,0.000134,2.60E-06,0.623,0.219,135.011,Emo,,,,,,,,
0.378,0.958,7,-4.595,1,0.0982,0.000128,0.000316,0.341,0.519,169.985,Emo,,,,,,,,
0.497,0.981,8,-3.29,1,0.108,8.46E-06,0,0.136,0.182,109.911,Emo,,,,,,,,
0.507,0.852,1,-6.841,1,0.0453,0.000676,1.28E-05,0.0599,0.595,158,Emo,,,,,,,,
0.459,0.879,7,-4.098,1,0.0518,0.00234,0,0.291,0.304,186.938,Emo,,,,,,,,
0.451,0.965,2,-4.554,1,0.142,9.14E-05,4.07E-05,0.144,0.366,144.956,Emo,,,,,,,,
0.426,0.873,1,-2.68,0,0.0372,6.86E-05,0.00503,0.0742,0.408,147.045,Emo,,,,,,,,
0.589,0.702,2,-7.862,1,0.0364,0.0109,0.0154,0.0403,0.915,163.998,Emo,,,,,,,,
0.484,0.888,4,-4.393,1,0.0396,8.44E-05,0.00644,0.0921,0.703,147.066,Emo,,,,,,,,
0.55,0.918,9,-3.159,0,0.0682,0.00466,0,0.206,0.563,126.083,Emo,,,,,,,,
0.435,0.887,9,-4.07,1,0.0636,0.000747,0,0.0327,0.408,199.935,Emo,,,,,,,,
0.54,0.801,2,-3.733,1,0.0475,0.0845,0,0.221,0.577,167.958,Emo,,,,,,,,
0.448,0.985,8,-4.448,1,0.182,0.000155,0.0859,0.365,0.24,140.495,Emo,,,,,,,,
0.46,0.829,2,-6.266,1,0.0355,5.44E-05,9.20E-05,0.227,0.427,155.843,Emo,,,,,,,,
0.459,0.993,1,-2.365,1,0.126,0.000299,0,0.214,0.642,160.114,Emo,,,,,,,,
0.5,0.967,1,-4.725,1,0.0622,0.00052,0,0.333,0.399,199.896,Emo,,,,,,,,
0.573,0.936,0,-3.246,1,0.0348,0.0392,0,0.404,0.449,132.025,Emo,,,,,,,,
0.262,0.891,8,-3.911,0,0.0809,0.106,0.000926,0.129,0.527,179.47,Emo,,,,,,,,
0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,181.13,Emo,,,,,,,,
0.344,0.794,10,-5.275,0,0.0558,0.0607,0,0.109,0.349,152.625,Emo,,,,,,,,
0.433,0.307,0,-8.796,1,0.0327,0.65,0,0.0635,0.378,178.114,Emo,,,,,,,,
0.629,0.809,10,-4.618,1,0.029,0.0283,0,0.129,0.416,116.047,Emo,,,,,,,,
0.276,0.704,2,-3.546,1,0.037,4.46E-05,0,0.133,0.329,199.045,Emo,,,,,,,,
0.293,0.887,0,-5.199,1,0.245,0.000965,5.10E-05,0.367,0.265,187.887,Emo,,,,,,,,
0.557,0.905,11,-4.506,1,0.267,0.0104,0,0.111,0.799,160.013,Emo,,,,,,,,
0.685,0.803,2,-4.251,1,0.156,0.0601,0,0.546,0.799,107.005,Emo,,,,,,,,
0.204,0.896,4,-5.87,0,0.103,0.00558,0.00832,0.302,0.139,198.232,Emo,,,,,,,,
0.497,0.884,2,-2.839,0,0.0351,0.0246,0,0.292,0.466,190.048,Emo,,,,,,,,
0.553,0.859,10,-3.141,1,0.0376,0.0509,0,0.157,0.546,199.994,Emo,,,,,,,,
0.259,0.899,2,-5.948,1,0.0793,0.000819,0,0.512,0.379,176.686,Emo,,,,,,,,
0.363,0.973,7,-5.341,1,0.0668,1.14E-06,0.0244,0.0277,0.177,183.958,Emo,,,,,,,,
0.543,0.919,1,-4.831,0,0.0415,0.000441,0,0.238,0.498,125.017,Emo,,,,,,,,
0.655,0.626,6,-7.155,0,0.045,0.0134,0,0.349,0.498,134.028,Emo,,,,,,,,
0.478,0.863,1,-4.914,0,0.0387,0.0181,0,0.111,0.491,184.008,Emo,,,,,,,,
0.458,0.822,8,-6.613,0,0.0431,0.00279,0,0.15,0.6,208.206,Emo,,,,,,,,
0.543,0.84,2,-5.121,1,0.0499,0.00471,0,0.179,0.394,124.037,Emo,,,,,,,,
0.489,0.939,5,-3.824,1,0.0894,0.000645,7.48E-06,0.376,0.585,154.309,Emo,,,,,,,,
0.662,0.941,2,-3.679,1,0.0511,0.00809,0.275,0.774,0.664,127.036,Emo,,,,,,,,
0.591,0.866,5,-5.751,0,0.0514,0.00135,2.87E-05,0.49,0.497,108.979,Emo,,,,,,,,
0.582,0.891,8,-5.239,1,0.0457,0.00635,0,0.201,0.534,115.027,Emo,,,,,,,,
0.588,0.9,6,-2.618,1,0.129,0.00541,0,0.342,0.78,124.074,Emo,,,,,,,,
0.57,0.949,4,-3.938,1,0.0784,0.0257,0,0.204,0.566,110.047,Emo,,,,,,,,
0.379,0.965,4,-3.442,1,0.0975,9.33E-05,0,0.371,0.565,160.057,Emo,,,,,,,,
0.439,0.968,6,-3.21,0,0.159,0.00123,0,0.242,0.655,160.055,Emo,,,,,,,,
0.34,0.912,1,-4.595,1,0.175,0.00277,0.000205,0.356,0.405,175.025,Emo,,,,,,,,
0.273,0.973,1,-3.324,0,0.0807,0.000892,0,0.388,0.179,133.428,Emo,,,,,,,,
0.675,0.97,8,-2.164,1,0.0613,0.00777,0,0.331,0.568,106.973,Emo,,,,,,,,
0.462,0.972,7,-2.642,0,0.138,0.00285,0,0.666,0.449,128.092,Emo,,,,,,,,
0.525,0.964,5,-3.451,0,0.0571,0.000328,5.50E-06,0.0527,0.385,180.026,Emo,,,,,,,,
0.318,0.942,5,-4.125,0,0.0492,0.00435,0,0.0962,0.486,134.879,Emo,,,,,,,,
0.239,0.969,11,-3.547,0,0.27,0.0224,9.24E-05,0.452,0.245,187.13,Emo,,,,,,,,
0.475,0.987,5,-3.515,0,0.121,0.00028,2.36E-06,0.335,0.632,162.002,Emo,,,,,,,,
0.519,0.981,1,-3.473,0,0.0726,0.00136,0.000155,0.0903,0.773,130.039,Emo,,,,,,,,
0.559,0.895,1,-4.476,0,0.0832,0.0154,0,0.175,0.59,183.825,Emo,,,,,,,,
0.516,0.595,4,-4.575,0,0.0299,0.0179,8.55E-06,0.109,0.585,158.081,Emo,,,,,,,,
0.47,0.749,11,-3.993,0,0.0324,0.00101,0,0.308,0.346,170.092,Emo,,,,,,,,
0.534,0.938,5,-3.073,0,0.0571,0.00162,0.000168,0.304,0.507,155.977,Emo,,,,,,,,
0.492,0.955,2,-3.808,1,0.169,0.0122,0,0.17,0.533,139.767,Emo,,,,,,,,
0.574,0.927,0,-5.098,1,0.0335,0.000112,0.000276,0.104,0.494,129.991,Emo,,,,,,,,
0.604,0.805,11,-4.536,0,0.0356,0.00261,4.43E-05,0.052,0.764,148.026,Emo,,,,,,,,
0.673,0.594,9,-8.817,1,0.174,0.283,0,0.181,0.448,139.941,Emo,,,,,,,,
0.511,0.635,8,-8.352,0,0.0369,0.0363,3.29E-05,0.16,0.346,124.168,Emo,,,,,,,,
0.576,0.871,4,-2.66,1,0.0324,0.135,0,0.595,0.947,184.056,Emo,,,,,,,,
0.384,0.906,9,-5.248,1,0.0477,6.41E-05,0.000533,0.0893,0.806,159.968,Emo,,,,,,,,
0.419,0.904,5,-4.233,1,0.0572,0.0027,0.00012,0.241,0.516,152.033,Emo,,,,,,,,
0.316,0.913,6,-5.314,0,0.0614,8.28E-05,0.0134,0.0508,0.457,168.202,Emo,,,,,,,,
0.522,0.577,9,-6.773,1,0.0306,0.000733,0.0405,0.157,0.304,138.118,Emo,,,,,,,,
0.337,0.893,7,-4.653,0,0.0594,0.000268,0,0.0454,0.434,188.215,Emo,,,,,,,,
0.486,0.977,9,-4.217,0,0.296,0.139,0,0.0803,0.232,153.106,Emo,,,,,,,,
0.528,0.989,3,-4.233,1,0.256,0.0012,0,0.394,0.271,109.966,Emo,,,,,,,,
0.411,0.647,8,-10.342,1,0.0549,0.0257,5.99E-06,0.0961,0.0737,165.054,Emo,,,,,,,,
0.474,0.568,0,-12.315,0,0.035,0.184,0.0269,0.117,0.0595,145.076,Emo,,,,,,,,
0.464,0.986,3,-2.653,0,0.0871,0.00927,0,0.265,0.197,199.982,Emo,,,,,,,,
0.656,0.225,7,-11.777,1,0.0313,0.641,6.32E-05,0.101,0.156,106.023,Emo,,,,,,,,
0.43,0.961,5,-4.806,1,0.0946,0.000816,1.63E-05,0.0805,0.117,184.998,Emo,,,,,,,,
0.456,0.926,0,-5.324,0,0.0504,0.0108,1.03E-05,0.364,0.273,184.994,Emo,,,,,,,,
0.401,0.973,10,-3.389,0,0.1,0.000244,0,0.605,0.232,200.05,Emo,,,,,,,,
0.519,0.98,1,-3.782,1,0.0778,0.000277,0,0.31,0.409,187.986,Emo,,,,,,,,
0.525,0.933,6,-3.605,1,0.134,0.000284,0,0.0912,0.522,188.018,Emo,,,,,,,,
0.423,0.929,1,-3.731,0,0.0781,3.11E-05,0,0.0649,0.485,145.099,Emo,,,,,,,,
0.523,0.876,9,-5.839,1,0.0546,4.80E-06,0.477,0.0757,0.435,151.985,Emo,,,,,,,,
0.441,0.827,6,-4.287,1,0.0484,0.000131,1.08E-05,0.136,0.346,169.103,Emo,,,,,,,,
0.497,0.948,1,-2.913,0,0.0948,0.0282,0,0.0785,0.376,148.185,Emo,,,,,,,,
0.539,0.987,6,-3.346,1,0.064,0.126,0.00775,0.0844,0.604,105.003,Emo,,,,,,,,
0.53,0.663,5,-7.409,0,0.0327,0.424,0.000316,0.161,0.502,114.929,Emo,,,,,,,,
0.484,0.721,4,-6.935,0,0.0372,0.00806,0.265,0.114,0.172,119.026,Emo,,,,,,,,
0.548,0.464,2,-6.493,1,0.045,0.224,3.35E-06,0.0876,0.16,157.178,Emo,,,,,,,,
0.204,0.265,9,-9.153,1,0.0323,0.869,0,0.134,0.107,142.314,Emo,,,,,,,,
0.377,0.869,2,-5.399,1,0.0965,0.00026,8.74E-05,0.114,0.351,145.176,Emo,,,,,,,,
0.461,0.907,1,-4.784,1,0.0601,0.021,0,0.145,0.429,201.926,Emo,,,,,,,,
0.534,0.987,11,-3.544,1,0.0728,8.62E-05,0.000253,0.262,0.561,128.973,Emo,,,,,,,,
0.576,0.772,9,-4.902,1,0.0259,0.0453,0,0.0608,0.494,194.014,Emo,,,,,,,,
0.426,0.888,0,-3.72,0,0.0987,0.000455,0,0.306,0.387,144.111,Emo,,,,,,,,
0.418,0.824,2,-4.089,1,0.0469,0.00119,6.48E-05,0.2,0.382,143.983,Emo,,,,,,,,
0.76,0.664,11,-6.96,0,0.0464,0.0816,0,0.405,0.526,116.011,Emo,,,,,,,,
0.597,0.909,1,-4.785,0,0.0585,0.0126,5.01E-05,0.125,0.682,118.981,Emo,,,,,,,,
0.364,0.861,4,-4.588,0,0.0617,0.00959,0.00449,0.107,0.16,155.672,Emo,,,,,,,,
0.469,0.957,7,-5.388,1,0.109,4.79E-05,0.00135,0.326,0.537,172.01,Emo,,,,,,,,
0.364,0.988,4,-3.855,1,0.0991,0.000302,0,0.218,0.4,159.864,Emo,,,,,,,,
0.431,0.798,9,-5.789,1,0.0436,4.25E-05,0.339,0.258,0.24,153.962,Emo,,,,,,,,
0.251,0.866,5,-4.072,0,0.0503,0.0494,0.000873,0.116,0.129,175.428,Emo,,,,,,,,
0.466,0.957,2,-3.302,1,0.0637,0.00784,0,0.48,0.657,183.959,Emo,,,,,,,,
0.471,0.963,10,-3.795,1,0.0572,0.00315,0,0.244,0.581,150.033,Emo,,,,,,,,
0.473,0.833,11,-4.996,0,0.0423,0.00781,2.99E-05,0.0737,0.705,175.02,Emo,,,,,,,,
0.657,0.401,3,-8.749,1,0.0294,0.329,0,0.123,0.682,129.995,Emo,,,,,,,,
0.447,0.941,2,-3.832,1,0.0492,0.00019,0.00425,0.315,0.319,190.012,Emo,,,,,,,,
0.469,0.789,9,-5.203,0,0.0457,2.56E-05,0,0.308,0.695,146.005,Emo,,,,,,,,
0.566,0.949,5,-2.285,1,0.0536,0.00959,1.10E-05,0.313,0.658,142.006,Emo,,,,,,,,
0.719,0.815,5,-3.546,1,0.0305,0.16,0,0.0367,0.937,186.252,Emo,,,,,,,,
0.542,0.853,11,-4.35,0,0.0541,0.0159,0,0.132,0.653,152.827,Emo,,,,,,,,
0.501,0.899,5,-3.054,0,0.0429,0.000931,0,0.0738,0.732,153.066,Emo,,,,,,,,
0.602,0.907,0,-4.578,0,0.0495,0.00015,7.30E-06,0.0812,0.642,116.068,Emo,,,,,,,,
0.645,0.88,10,-5.144,0,0.0495,0.00373,0.00669,0.0787,0.594,124.046,Emo,,,,,,,,
0.688,0.636,4,-3.771,1,0.0325,0.000354,9.64E-05,0.0967,0.474,130.012,Emo,,,,,,,,
0.613,0.585,8,-6.693,1,0.0251,0.077,0.00015,0.115,0.644,195.998,Emo,,,,,,,,
0.651,0.696,3,-4.575,1,0.0254,0.178,0,0.0919,0.58,104.984,Emo,,,,,,,,
0.428,0.879,3,-4.918,1,0.0474,0.0176,3.79E-06,0.0819,0.412,149.958,Emo,,,,,,,,
0.572,0.983,8,-2.848,1,0.0828,0.000161,4.94E-06,0.312,0.552,127.968,Emo,,,,,,,,
0.512,0.963,3,-2.726,1,0.0583,0.000917,0,0.308,0.72,135.027,Emo,,,,,,,,
0.589,0.901,5,-3.651,1,0.0455,0.00211,0,0.343,0.824,132,Emo,,,,,,,,
0.573,0.846,11,-3.504,0,0.0386,0.00101,0,0.128,0.625,146.066,Emo,,,,,,,,
0.373,0.97,8,-3.379,1,0.248,5.37E-05,0,0.363,0.667,195.083,Emo,,,,,,,,
0.524,0.87,5,-3.716,0,0.0427,0.0014,0,0.0796,0.552,160.034,Emo,,,,,,,,
0.592,0.868,11,-2.983,1,0.0679,0.00884,0,0.144,0.815,109.985,Emo,,,,,,,,
0.657,0.811,4,-5.437,0,0.0465,0.0665,1.41E-06,0.312,0.63,119.995,Emo,,,,,,,,
0.371,0.957,1,-4.67,0,0.0883,0.000106,0.00112,0.0214,0.366,172.048,Emo,,,,,,,,
0.359,0.889,2,-6.544,1,0.148,7.37E-06,0.00466,0.0695,0.318,157.915,Emo,,,,,,,,
0.111,0.952,0,-4.864,0,0.131,0.00163,0.00645,0.345,0.126,200.074,Emo,,,,,,,,
0.521,0.924,7,-5.066,0,0.225,0.0364,0,0.0371,0.696,159.909,Emo,,,,,,,,
0.415,0.913,7,-5.361,1,0.0482,0.000543,3.02E-05,0.284,0.427,164.289,Emo,,,,,,,,
0.603,0.881,8,-5.308,1,0.0775,0.00981,0,0.0707,0.638,105.104,Emo,,,,,,,,
0.519,0.969,6,-2.34,0,0.0662,9.03E-05,0,0.111,0.48,154.022,Emo,,,,,,,,
0.516,0.884,2,-3.706,0,0.0448,0.000254,0.000347,0.0478,0.448,107.96,Emo,,,,,,,,
0.64,0.493,2,-8.471,0,0.0269,0.699,0,0.0586,0.579,186.044,Emo,,,,,,,,
0.492,0.984,8,-3.191,1,0.0945,0.000237,0.0353,0.333,0.331,145.012,Emo,,,,,,,,
0.457,0.838,7,-3.794,1,0.0348,0.0002,0.000102,0.888,0.359,171.978,Emo,,,,,,,,
0.582,0.645,9,-6.509,1,0.0311,0.133,0,0.12,0.388,135.938,Emo,,,,,,,,
0.507,0.929,7,-3.935,1,0.0507,0.00245,0,0.351,0.603,200.066,Emo,,,,,,,,
0.471,0.911,8,-4.122,1,0.0471,3.95E-05,0,0.272,0.438,189.796,Emo,,,,,,,,
0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,Emo,,,,,,,,
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,193.9,Emo,,,,,,,,
0.639,0.873,2,-5.334,1,0.054,0.0345,0,0.0783,0.92,162.151,Emo,,,,,,,,
0.443,0.837,5,-5.041,1,0.032,0.00532,0.00821,0.309,0.579,199.856,Emo,,,,,,,,
0.386,0.562,10,-4.363,1,0.03,0.175,9.17E-06,0.209,0.228,145.89,Emo,,,,,,,,
0.381,0.984,1,-2.42,1,0.0638,2.53E-05,6.91E-05,0.27,0.81,186.081,Emo,,,,,,,,
0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,Emo,,,,,,,,
0.526,0.92,3,-3.866,1,0.0472,0.000124,0,0.371,0.615,109.86,Emo,,,,,,,,
0.454,0.631,0,-4.733,1,0.0268,0.00233,0,0.177,0.313,175.776,Emo,,,,,,,,
0.428,0.868,1,-3.647,1,0.0444,6.49E-05,0,0.0735,0.407,148.91,Emo,,,,,,,,
0.386,0.888,10,-4.345,0,0.0844,0.00025,0,0.523,0.344,161.957,Emo,,,,,,,,
0.436,0.942,9,-2.206,1,0.0496,9.56E-05,0.000438,0.209,0.5,164.975,Emo,,,,,,,,
0.423,0.972,11,-2.99,1,0.143,4.09E-05,0,0.142,0.286,140.116,Emo,,,,,,,,
0.432,0.795,10,-4.023,1,0.0321,0.00128,0,0.101,0.519,172.011,Emo,,,,,,,,
0.292,0.548,2,-4.977,1,0.0363,0.0827,0,0.414,0.207,175.053,Emo,,,,,,,,
0.396,0.968,0,-5.069,1,0.101,0.00171,0,0.162,0.404,109.096,Emo,,,,,,,,
0.481,0.973,7,-1.945,1,0.0542,0.0037,0.000877,0.325,0.362,198.662,Emo,,,,,,,,
0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,Emo,,,,,,,,
0.538,0.801,6,-5.253,0,0.0435,0.0095,8.67E-06,0.106,0.721,166.004,Emo,,,,,,,,
0.623,0.853,4,-5.356,1,0.0472,0.141,0,0.143,0.783,106.099,Emo,,,,,,,,
0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,Emo,,,,,,,,
0.367,0.881,7,-4.752,1,0.127,0.00313,0,0.185,0.514,164.028,Emo,,,,,,,,
0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,Emo,,,,,,,,
0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,Emo,,,,,,,,
0.804,0.832,10,-4.723,0,0.0347,0.0148,0,0.107,0.9,111.023,Emo,,,,,,,,
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,Emo,,,,,,,,
0.533,0.802,4,-4.212,1,0.0384,0.001,0,0.314,0.293,106.969,Emo,,,,,,,,
0.428,0.92,11,-3.852,1,0.054,0.0856,0,0.177,0.453,179.79,Emo,,,,,,,,
0.412,0.847,1,-3.948,1,0.0522,2.43E-05,0,0.101,0.377,117.96,Emo,,,,,,,,
0.5,0.928,2,-2.377,1,0.213,0.00707,0,0.185,0.627,151.076,Emo,,,,,,,,
0.484,0.913,5,-3.726,1,0.0389,0.00376,0,0.167,0.556,135.15,Emo,,,,,,,,
0.41,0.959,9,-4.563,1,0.0869,0.000324,0,0.0766,0.83,193.155,Emo,,,,,,,,
0.529,0.967,1,-3.647,0,0.0508,0.114,0,0.61,0.596,140.127,Emo,,,,,,,,
0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,Emo,,,,,,,,
0.452,0.684,1,-5.728,1,0.0418,0.000214,0.0956,0.0899,0.171,149.964,Emo,,,,,,,,
0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87E-06,0.0219,0.916,119.965,Emo,,,,,,,,
0.314,0.817,4,-4.698,0,0.0407,5.67E-05,0,0.187,0.255,177.913,Emo,,,,,,,,
0.448,0.875,2,-5.446,0,0.0666,0.000359,0.00109,0.255,0.524,185.06,Emo,,,,,,,,
0.598,0.951,1,-3.7,1,0.138,0.0145,0,0.586,0.638,137.917,Emo,,,,,,,,
0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02E-05,0.206,0.318,121.61,Emo,,,,,,,,
0.339,0.778,2,-4.943,1,0.0393,0.00564,0.003,0.168,0.127,140.964,Emo,,,,,,,,
0.208,0.342,6,-8.702,1,0.0327,0.875,3.00E-06,0.0908,0.135,186.162,Emo,,,,,,,,
0.411,0.962,4,-5.952,1,0.0917,0.103,0,0.529,0.622,173.143,Emo,,,,,,,,
0.436,0.965,0,-3.728,1,0.0616,8.70E-05,0,0.368,0.484,142.028,Emo,,,,,,,,
0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,208.038,Emo,,,,,,,,
0.388,0.952,10,-3.018,1,0.0598,0.000628,1.95E-05,0.33,0.504,151.288,Emo,,,,,,,,
0.404,0.501,6,-8.183,1,0.0323,0.0725,0,0.122,0.273,178.295,Emo,,,,,,,,
0.751,0.834,1,-5.444,0,0.0437,0.3,1.77E-05,0.355,0.894,190.106,Emo,,,,,,,,
0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39E-06,0.261,0.442,162.065,Emo,,,,,,,,
0.636,0.873,0,-4.672,0,0.071,0.0407,1.27E-06,0.0372,0.908,165.071,Emo,,,,,,,,
0.422,0.904,0,-4.531,1,0.102,0.02,4.49E-06,0.686,0.32,163.929,Emo,,,,,,,,
0.4,0.805,4,-7.305,1,0.0407,0.0387,5.40E-05,0.109,0.324,158.459,Emo,,,,,,,,
0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,Emo,,,,,,,,
0.6,0.796,2,-4.481,1,0.0275,0.000109,5.20E-05,0.484,0.75,105.991,Emo,,,,,,,,
0.566,0.908,11,-6.459,1,0.0362,0.066,0.001,0.16,0.349,188,Emo,,,,,,,,
0.604,0.831,5,-5.72,0,0.0387,0.0359,0.00854,0.105,0.447,179.988,Emo,,,,,,,,
0.291,0.974,6,-2.997,0,0.171,0.0177,5.44E-06,0.886,0.348,134.724,Emo,,,,,,,,
0.582,0.801,3,-4.574,1,0.0559,0.000166,0,0.177,0.709,120.095,Emo,,,,,,,,
0.464,0.956,9,-4.102,0,0.108,2.72E-05,4.56E-05,0.112,0.299,144.988,Emo,,,,,,,,
0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,142.21,Emo,,,,,,,,
0.926,0.916,10,-2.221,0,0.0929,0.35,6.17E-06,0.0234,0.904,110.007,Emo,,,,,,,,
0.502,0.912,1,-4.556,1,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,Emo,,,,,,,,
0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,Emo,,,,,,,,
0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18E-05,0.555,0.433,133.99,Emo,,,,,,,,
0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894,Emo,,,,,,,,
0.32,0.952,0,-3.508,1,0.0775,2.24E-05,0,0.463,0.26,172.151,Emo,,,,,,,,
